LSOA_CODE,PRACTICE_CODE,PRACTICE_NAME.x,NUMBER_OF_PATIENTS,PCN_CODE,PCN_NAME,SUB_ICB_LOCATION_NAME,ICB_CODE,,,,,
E01014213,M83624,CAMBRIDGE HOUSE,162,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83047,2
E01014215,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83056,1
E01014216,M83624,CAMBRIDGE HOUSE,7,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83066,46
E01014217,M83624,CAMBRIDGE HOUSE,24,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83067,158
E01014218,M83624,CAMBRIDGE HOUSE,313,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83075,10
E01014219,M83624,CAMBRIDGE HOUSE,270,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83076,3
E01014220,M83624,CAMBRIDGE HOUSE,138,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83094,2
E01014221,M83624,CAMBRIDGE HOUSE,141,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83138,19
E01014222,M83624,CAMBRIDGE HOUSE,212,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83140,491
E01014223,M83624,CAMBRIDGE HOUSE,210,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83141,442
E01014224,M83624,CAMBRIDGE HOUSE,198,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83143,3
E01014225,M83624,CAMBRIDGE HOUSE,236,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83601,3
E01014226,M83624,CAMBRIDGE HOUSE,106,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83632,2
E01014228,M83624,CAMBRIDGE HOUSE,94,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83650,1
E01014229,M83624,CAMBRIDGE HOUSE,139,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83670,200
E01014230,M83624,CAMBRIDGE HOUSE,289,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83682,1
E01014235,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83697,47
E01014237,M83624,CAMBRIDGE HOUSE,3,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83723,54
E01014239,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,Y02867,1
E01014240,M83624,CAMBRIDGE HOUSE,5,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01029602,M83005,6
E01014242,M83624,CAMBRIDGE HOUSE,7,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83007,16
E01014244,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83014,13
E01014245,M83624,CAMBRIDGE HOUSE,9,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83025,172
E01014247,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83028,2
E01014249,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83034,141
E01014250,M83624,CAMBRIDGE HOUSE,6,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83047,1
E01014252,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83056,1
E01014253,M83624,CAMBRIDGE HOUSE,11,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83066,103
E01014254,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83067,1031
E01014256,M83624,CAMBRIDGE HOUSE,8,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83068,1
E01014257,M83624,CAMBRIDGE HOUSE,4,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83075,10
E01014259,M83624,CAMBRIDGE HOUSE,3,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83076,6
E01014260,M83624,CAMBRIDGE HOUSE,4,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83103,1
E01014261,M83624,CAMBRIDGE HOUSE,4,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83123,3
E01014262,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83127,1
E01014263,M83624,CAMBRIDGE HOUSE,3,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83138,1
E01014265,M83624,CAMBRIDGE HOUSE,5,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83140,107
E01014267,M83624,CAMBRIDGE HOUSE,8,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83141,19
E01014268,M83624,CAMBRIDGE HOUSE,6,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83143,1
E01014269,M83624,CAMBRIDGE HOUSE,21,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83146,2
E01014270,M83624,CAMBRIDGE HOUSE,3,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83619,7
E01014271,M83624,CAMBRIDGE HOUSE,5,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83625,3
E01014272,M83624,CAMBRIDGE HOUSE,11,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83627,7
E01014273,M83624,CAMBRIDGE HOUSE,4,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83661,1
E01014274,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83670,288
E01014275,M83624,CAMBRIDGE HOUSE,26,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83682,2
E01014276,M83624,CAMBRIDGE HOUSE,4,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83697,19
E01014277,M83624,CAMBRIDGE HOUSE,7,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83723,61
E01014278,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,Y02521,1
E01014279,M83624,CAMBRIDGE HOUSE,5,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,Y02867,1
E01014280,M83624,CAMBRIDGE HOUSE,4,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01029603,M83005,15
E01014282,M83624,CAMBRIDGE HOUSE,13,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83007,16
E01014285,M83624,CAMBRIDGE HOUSE,4,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83014,21
E01014286,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83025,471
E01014287,M83624,CAMBRIDGE HOUSE,7,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83034,132
E01014289,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83056,1
E01014290,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83066,321
E01014292,M83624,CAMBRIDGE HOUSE,5,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83067,261
E01014293,M83624,CAMBRIDGE HOUSE,5,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83075,26
E01014295,M83624,CAMBRIDGE HOUSE,4,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83076,1
E01014296,M83624,CAMBRIDGE HOUSE,46,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83094,2
E01014297,M83624,CAMBRIDGE HOUSE,12,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83096,1
E01014298,M83624,CAMBRIDGE HOUSE,15,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83123,1
E01014299,M83624,CAMBRIDGE HOUSE,16,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83138,1
E01014300,M83624,CAMBRIDGE HOUSE,5,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83140,52
E01014301,M83624,CAMBRIDGE HOUSE,20,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83141,1
E01014302,M83624,CAMBRIDGE HOUSE,11,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83601,1
E01014303,M83624,CAMBRIDGE HOUSE,6,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83619,8
E01014304,M83624,CAMBRIDGE HOUSE,8,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83624,1
E01014305,M83624,CAMBRIDGE HOUSE,4,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83625,1
E01014306,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83627,3
E01014307,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83661,1
E01014309,M83624,CAMBRIDGE HOUSE,7,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83670,85
E01014310,M83624,CAMBRIDGE HOUSE,8,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83682,1
E01014311,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83697,18
E01014312,M83624,CAMBRIDGE HOUSE,3,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83701,1
E01014313,M83624,CAMBRIDGE HOUSE,9,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83711,6
E01014315,M83624,CAMBRIDGE HOUSE,5,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83713,1
E01014316,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83723,26
E01014317,M83624,CAMBRIDGE HOUSE,7,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,Y02521,3
E01014320,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01029604,M83005,19
E01014322,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83007,49
E01014323,M83624,CAMBRIDGE HOUSE,6,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83021,3
E01014324,M83624,CAMBRIDGE HOUSE,15,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83023,1
E01014325,M83624,CAMBRIDGE HOUSE,17,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83025,170
E01014326,M83624,CAMBRIDGE HOUSE,15,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83028,3
E01014327,M83624,CAMBRIDGE HOUSE,11,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83034,713
E01014328,M83624,CAMBRIDGE HOUSE,24,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83052,1
E01014329,M83624,CAMBRIDGE HOUSE,19,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83054,3
E01014330,M83624,CAMBRIDGE HOUSE,11,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83066,5
E01014331,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83067,323
E01014332,M83624,CAMBRIDGE HOUSE,4,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83068,1
E01014334,M83624,CAMBRIDGE HOUSE,3,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83075,5
E01014335,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83076,7
E01014336,M83624,CAMBRIDGE HOUSE,3,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83090,1
E01014338,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83100,1
E01014339,M83624,CAMBRIDGE HOUSE,5,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83108,1
E01014340,M83624,CAMBRIDGE HOUSE,9,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83123,1
E01014341,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83126,1
E01014342,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83127,2
E01014343,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83140,239
E01014344,M83624,CAMBRIDGE HOUSE,4,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83146,1
E01014345,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83625,4
E01014346,M83624,CAMBRIDGE HOUSE,5,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83627,4
E01014355,M83624,CAMBRIDGE HOUSE,3,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83670,257
E01014357,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83682,4
E01014359,M83624,CAMBRIDGE HOUSE,5,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83697,41
E01014360,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83723,98
E01014362,M83624,CAMBRIDGE HOUSE,23,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,Y02521,1
E01014363,M83624,CAMBRIDGE HOUSE,4,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01029605,M83001,1
E01014364,M83624,CAMBRIDGE HOUSE,6,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83005,6
E01014365,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83007,30
E01014366,M83624,CAMBRIDGE HOUSE,8,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83014,20
E01014367,M83624,CAMBRIDGE HOUSE,5,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83017,1
E01014369,M83624,CAMBRIDGE HOUSE,16,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83025,99
E01015156,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83034,112
E01018433,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83066,42
E01018495,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83067,251
E01021834,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83075,10
E01028876,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83076,1
E01029537,M83624,CAMBRIDGE HOUSE,3,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83138,8
E01029540,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83140,146
E01029542,M83624,CAMBRIDGE HOUSE,4,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83141,426
E01029543,M83624,CAMBRIDGE HOUSE,5,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83625,5
E01029548,M83624,CAMBRIDGE HOUSE,3,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83627,1
E01029549,M83624,CAMBRIDGE HOUSE,5,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83670,70
E01029552,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83697,24
E01029558,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83711,4
E01029560,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83723,20
E01029564,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01029606,M83005,7
E01029570,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83007,21
E01029577,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83014,24
E01029578,M83624,CAMBRIDGE HOUSE,6,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83015,1
E01029579,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83017,3
E01029580,M83624,CAMBRIDGE HOUSE,3,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83025,131
E01029581,M83624,CAMBRIDGE HOUSE,5,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83034,77
E01029583,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83066,56
E01029584,M83624,CAMBRIDGE HOUSE,4,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83067,162
E01029585,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83075,9
E01029593,M83624,CAMBRIDGE HOUSE,4,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83089,1
E01029595,M83624,CAMBRIDGE HOUSE,2,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83090,6
E01029596,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83094,1
E01029598,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83138,18
E01029603,M83624,CAMBRIDGE HOUSE,1,U05734,"HANLEY, BUCKNALL & BENTILEE PCN",NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83140,120
